topic_id,post_number,post_id,date,topic_title,category,reply_to_user,word_count,post_url,fetched_at
er Rose," 2023 Platt Chard""",WINE TALK,,25,https://www.wineberserkers.com/t/tn-2009-raveneau-2000-verset-nv-laurent-perrier-rose-2023-platt-chard/348756/10,2026-05-05T09:53:41+00:00,,,
109216,15,1686641,2015-06-14,08 Giuseppe Rinaldi Brunate Le Coste - how much air?,WINE TALK,,108,https://www.wineberserkers.com/t/08-giuseppe-rinaldi-brunate-le-coste-how-much-air/109216/15,2026-05-07T05:32:05+00:00
109232,2,1686636,2015-06-14,Recent Pepe Releases,WINE TALK,,46,https://www.wineberserkers.com/t/recent-pepe-releases/109232/2,2026-05-07T05:32:05+00:00
109234,13,1686771,2015-06-14,"""Low shoulder"" for a 1966 bdx EDIT: now with pictures!",WINE TALK,,141,https://www.wineberserkers.com/t/low-shoulder-for-a-1966-bdx-edit-now-with-pictures/109234/13,2026-05-07T05:32:05+00:00
109234,14,1686775,2015-06-14,"""Low shoulder"" for a 1966 bdx EDIT: now with pictures!",WINE TALK,,88,https://www.wineberserkers.com/t/low-shoulder-for-a-1966-bdx-edit-now-with-pictures/109234/14,2026-05-07T05:32:05+00:00
109250,6,1687158,2015-06-15,2013 Coudert Fleurie Clos de la Roilette,WINE TALK,,42,https://www.wineberserkers.com/t/2013-coudert-fleurie-clos-de-la-roilette/109250/6,2026-05-07T05:32:05+00:00
109250,8,1687163,2015-06-15,2013 Coudert Fleurie Clos de la Roilette,WINE TALK,,11,https://www.wineberserkers.com/t/2013-coudert-fleurie-clos-de-la-roilette/109250/8,2026-05-07T05:32:05+00:00
109250,10,1687236,2015-06-15,2013 Coudert Fleurie Clos de la Roilette,WINE TALK,,41,https://www.wineberserkers.com/t/2013-coudert-fleurie-clos-de-la-roilette/109250/10,2026-05-07T05:32:05+00:00
109234,41,1687938,2015-06-16,"""Low shoulder"" for a 1966 bdx EDIT: now with pictures!",WINE TALK,,44,https://www.wineberserkers.com/t/low-shoulder-for-a-1966-bdx-edit-now-with-pictures/109234/41,2026-05-07T05:32:05+00:00
109234,44,1687949,2015-06-16,"""Low shoulder"" for a 1966 bdx EDIT: now with pictures!",WINE TALK,,5,https://www.wineberserkers.com/t/low-shoulder-for-a-1966-bdx-edit-now-with-pictures/109234/44,2026-05-07T05:32:05+00:00
100254,36,1688963,2015-06-17,"A lovely $30 Bordeaux:  1999 Les Carmes Haut Brion, Pessac-Leognan",WINE TALK,,28,https://www.wineberserkers.com/t/a-lovely-30-bordeaux-1999-les-carmes-haut-brion-pessac-leognan/100254/36,2026-05-07T05:32:05+00:00
109299,37,1688974,2015-06-17,The wines of Henri Jayer,WINE TALK,,5,https://www.wineberserkers.com/t/the-wines-of-henri-jayer/109299/37,2026-05-07T05:32:05+00:00
109299,56,1690499,2015-06-19,The wines of Henri Jayer,WINE TALK,,6,https://www.wineberserkers.com/t/the-wines-of-henri-jayer/109299/56,2026-05-07T05:32:05+00:00
66136,4,1691344,2015-06-20,"TN: 2008 Eyrie Vineyards Pinot Noir (USA, Oregon, Willamette Valley)",WINE TALK,,22,https://www.wineberserkers.com/t/tn-2008-eyrie-vineyards-pinot-noir-usa-oregon-willamette-valley/66136/4,2026-05-07T05:32:05+00:00
108169,54,1691787,2015-06-21,1978 Vintage Recs.,WINE TALK,,31,https://www.wineberserkers.com/t/1978-vintage-recs/108169/54,2026-05-07T05:32:05+00:00
108169,55,1691788,2015-06-21,1978 Vintage Recs.,WINE TALK,,22,https://www.wineberserkers.com/t/1978-vintage-recs/108169/55,2026-05-07T05:32:05+00:00
109452,4,1691784,2015-06-21,TN: 2012 Georges Noellat Vosne-Romanée 1er Cru Les Beaux Monts,WINE TALK,,158,https://www.wineberserkers.com/t/tn-2012-georges-noellat-vosne-romanee-1er-cru-les-beaux-monts/109452/4,2026-05-07T05:32:05+00:00
109452,8,1692027,2015-06-21,TN: 2012 Georges Noellat Vosne-Romanée 1er Cru Les Beaux Monts,WINE TALK,,75,https://www.wineberserkers.com/t/tn-2012-georges-noellat-vosne-romanee-1er-cru-les-beaux-monts/109452/8,2026-05-07T05:32:05+00:00
109469,4,1692029,2015-06-21,"TN: 1967 Giovannini Moresco Barbaresco Pajore (Italy, Piedmont, Langhe, Barbaresco)",WINE TALK,,10,https://www.wineberserkers.com/t/tn-1967-giovannini-moresco-barbaresco-pajore-italy-piedmont-langhe-barbaresco/109469/4,2026-05-07T05:32:05+00:00
108169,57,1692998,2015-06-23,1978 Vintage Recs.,WINE TALK,,8,https://www.wineberserkers.com/t/1978-vintage-recs/108169/57,2026-05-07T05:32:05+00:00
108169,59,1693005,2015-06-23,1978 Vintage Recs.,WINE TALK,,87,https://www.wineberserkers.com/t/1978-vintage-recs/108169/59,2026-05-07T05:32:05+00:00
100648,7,1693708,2015-06-24,"TN: 2008 Pierre Boisson Meursault (France, Burgundy, Côte de Beaune, Meursault)",WINE TALK,,58,https://www.wineberserkers.com/t/tn-2008-pierre-boisson-meursault-france-burgundy-cote-de-beaune-meursault/100648/7,2026-05-07T05:32:05+00:00
109619,6,1695683,2015-06-26,Does this guy make a bad wine???,WINE TALK,,65,https://www.wineberserkers.com/t/does-this-guy-make-a-bad-wine/109619/6,2026-05-07T05:32:05+00:00
109623,9,1695836,2015-06-26,Domaine des Lambrays,WINE TALK,,37,https://www.wineberserkers.com/t/domaine-des-lambrays/109623/9,2026-05-07T05:32:05+00:00
109623,23,1696429,2015-06-27,Domaine des Lambrays,WINE TALK,,41,https://www.wineberserkers.com/t/domaine-des-lambrays/109623/23,2026-05-07T05:32:05+00:00
109588,92,1696993,2015-06-28,Wine Regrets,WINE TALK,,2,https://www.wineberserkers.com/t/wine-regrets/109588/92,2026-05-07T05:32:05+00:00
109697,2,1696984,2015-06-28,1988 Mount Eden Estate Chard - Another Triumph!,WINE TALK,,3,https://www.wineberserkers.com/t/1988-mount-eden-estate-chard-another-triumph/109697/2,2026-05-07T05:32:05+00:00
109710,7,1697471,2015-06-29,Dessert wines for fresh summer berries?,WINE TALK,,31,https://www.wineberserkers.com/t/dessert-wines-for-fresh-summer-berries/109710/7,2026-05-07T05:32:05+00:00
108853,8,1698333,2015-06-30,"Guessing game: ""1976 Nicolas Clos St. Denis""",WINE TALK,,85,https://www.wineberserkers.com/t/guessing-game-1976-nicolas-clos-st-denis/108853/8,2026-05-07T05:32:05+00:00
109689,8,1698368,2015-06-30,"TN: 2013 Pierre Gonon St. Joseph (France, Rhône, Northern Rhône, St. Joseph)",WINE TALK,,25,https://www.wineberserkers.com/t/tn-2013-pierre-gonon-st-joseph-france-rhone-northern-rhone-st-joseph/109689/8,2026-05-07T05:32:05+00:00
109689,11,1699196,2015-07-01,"TN: 2013 Pierre Gonon St. Joseph (France, Rhône, Northern Rhône, St. Joseph)",WINE TALK,,26,https://www.wineberserkers.com/t/tn-2013-pierre-gonon-st-joseph-france-rhone-northern-rhone-st-joseph/109689/11,2026-05-07T05:32:05+00:00
93296,17,1703393,2015-07-07,JERK!,WINE TALK,,7,https://www.wineberserkers.com/t/jerk/93296/17,2026-05-07T05:32:05+00:00
110045,34,1704705,2015-07-09,Bourgogne Rouge,WINE TALK,,59,https://www.wineberserkers.com/t/bourgogne-rouge/110045/34,2026-05-07T05:32:05+00:00
110064,54,1705996,2015-07-10,"White Burgundy.  My new rule, everything consumed within 10 years.",WINE TALK,,30,https://www.wineberserkers.com/t/white-burgundy-my-new-rule-everything-consumed-within-10-years/110064/54,2026-05-07T05:32:05+00:00
110100,40,1705698,2015-07-10,TNR: 2012  Cédric Bouchard Inflorescence Roses de Jeanne Côte de Val Vilaine,WINE TALK,,50,https://www.wineberserkers.com/t/tnr-2012-cedric-bouchard-inflorescence-roses-de-jeanne-cote-de-val-vilaine/110100/40,2026-05-07T05:32:05+00:00
110100,43,1705987,2015-07-10,TNR: 2012  Cédric Bouchard Inflorescence Roses de Jeanne Côte de Val Vilaine,WINE TALK,,49,https://www.wineberserkers.com/t/tnr-2012-cedric-bouchard-inflorescence-roses-de-jeanne-cote-de-val-vilaine/110100/43,2026-05-07T05:32:05+00:00
109973,20,1706195,2015-07-11,How to spot a fake Petrus?,WINE TALK,,31,https://www.wineberserkers.com/t/how-to-spot-a-fake-petrus/109973/20,2026-05-07T05:32:05+00:00
109973,27,1706727,2015-07-12,How to spot a fake Petrus?,WINE TALK,,67,https://www.wineberserkers.com/t/how-to-spot-a-fake-petrus/109973/27,2026-05-07T05:32:05+00:00
110184,5,1706726,2015-07-12,TN: 2013 Alain Hudelot-Noellat Vosne-Romanée 1er Cru Les Beaumonts,WINE TALK,,20,https://www.wineberserkers.com/t/tn-2013-alain-hudelot-noellat-vosne-romanee-1er-cru-les-beaumonts/110184/5,2026-05-07T05:32:05+00:00
110263,3,1708008,2015-07-14,"TN: 2010 Bruno Clair Beze, 1989 Bonneau Celestins",WINE TALK,,21,https://www.wineberserkers.com/t/tn-2010-bruno-clair-beze-1989-bonneau-celestins/110263/3,2026-05-07T05:32:05+00:00
110873,38,1722404,2015-08-03,Let's talk Grenache Blanc,WINE TALK,,46,https://www.wineberserkers.com/t/lets-talk-grenache-blanc/110873/38,2026-05-07T05:32:05+00:00
110883,19,1722399,2015-08-03,Top 10 Cali Pinot Producers...,WINE TALK,,58,https://www.wineberserkers.com/t/top-10-cali-pinot-producers/110883/19,2026-05-07T05:32:05+00:00
114108,25,1794954,2015-11-16,TN: Rhys 2015 Fall Pick-up Party,WINE TALK,,107,https://www.wineberserkers.com/t/tn-rhys-2015-fall-pick-up-party/114108/25,2026-05-07T05:32:05+00:00
114591,15,1796178,2015-11-18,Mondavi Reserve 1975,WINE TALK,,51,https://www.wineberserkers.com/t/mondavi-reserve-1975/114591/15,2026-05-07T05:32:05+00:00
102029,88,1797713,2015-11-20,Hudelot-Noellat 2010 Bottle Problems,WINE TALK,,12,https://www.wineberserkers.com/t/hudelot-noellat-2010-bottle-problems/102029/88,2026-05-07T05:32:05+00:00
114823,80,1800294,2015-11-25,Top Five Producers in Your Cellar,WINE TALK,,57,https://www.wineberserkers.com/t/top-five-producers-in-your-cellar/114823/80,2026-05-07T05:32:05+00:00
114648,29,1802543,2015-11-29,Jasper Morris on PreMox,WINE TALK,,320,https://www.wineberserkers.com/t/jasper-morris-on-premox/114648/29,2026-05-07T05:32:05+00:00
114934,13,1802547,2015-11-29,TN: 2010 Levet Cote Rotie Journaries,WINE TALK,,22,https://www.wineberserkers.com/t/tn-2010-levet-cote-rotie-journaries/114934/13,2026-05-07T05:32:05+00:00
115003,25,1804232,2015-12-01,"Drinking through France (TNs: Selosse, Angerville, Rougeard, etc.)",WINE TALK,,239,https://www.wineberserkers.com/t/drinking-through-france-tns-selosse-angerville-rougeard-etc/115003/25,2026-05-07T05:32:04+00:00
111861,105,1804370,2015-12-02,Your 10 best wines this year ( so far),WINE TALK,,12,https://www.wineberserkers.com/t/your-10-best-wines-this-year-so-far/111861/105,2026-05-07T05:32:04+00:00
111861,106,1804377,2015-12-02,Your 10 best wines this year ( so far),WINE TALK,,44,https://www.wineberserkers.com/t/your-10-best-wines-this-year-so-far/111861/106,2026-05-07T05:32:04+00:00
60899,14,1804840,2015-12-02,Meursault Charmes Thread,WINE TALK,,167,https://www.wineberserkers.com/t/meursault-charmes-thread/60899/14,2026-05-07T05:32:04+00:00
60899,37,1806311,2015-12-04,Meursault Charmes Thread,WINE TALK,,24,https://www.wineberserkers.com/t/meursault-charmes-thread/60899/37,2026-05-07T05:32:04+00:00
115175,28,1810291,2015-12-09,Backfill advice: 1997 Birth Year Wines,WINE TALK,,19,https://www.wineberserkers.com/t/backfill-advice-1997-birth-year-wines/115175/28,2026-05-07T05:32:04+00:00
115224,9,1810302,2015-12-09,Halcon vs Ampuis Temps - added 2016,WINE TALK,,3,https://www.wineberserkers.com/t/halcon-vs-ampuis-temps-added-2016/115224/9,2026-05-07T05:32:04+00:00
115296,21,1809934,2015-12-09,Emidio Pepe 2010 Trebbiano d'Abruzzo,WINE TALK,,20,https://www.wineberserkers.com/t/emidio-pepe-2010-trebbiano-dabruzzo/115296/21,2026-05-07T05:32:04+00:00
115345,7,1810702,2015-12-09,TN: 1982 Bonneau du Martray Corton-Charlemagne,WINE TALK,,57,https://www.wineberserkers.com/t/tn-1982-bonneau-du-martray-corton-charlemagne/115345/7,2026-05-07T05:32:04+00:00
51858,55,1810729,2015-12-09,Muscadet: Time to learn; need recs.,WINE TALK,,41,https://www.wineberserkers.com/t/muscadet-time-to-learn-need-recs/51858/55,2026-05-07T05:32:04+00:00
115362,12,1811353,2015-12-10,"TN: 2011 Barolo (Brovia, Burlotto, E Grasso, G Rinaldi and more)",WINE TALK,,76,https://www.wineberserkers.com/t/tn-2011-barolo-brovia-burlotto-e-grasso-g-rinaldi-and-more/115362/12,2026-05-07T05:32:04+00:00
51858,60,1811357,2015-12-10,Muscadet: Time to learn; need recs.,WINE TALK,,39,https://www.wineberserkers.com/t/muscadet-time-to-learn-need-recs/51858/60,2026-05-07T05:32:04+00:00
114897,48,1812838,2015-12-13,White Truffle Lovers:  Black Friday Arrives (With Notes From the Last Supper of Truffles for 2015)!,WINE TALK,,62,https://www.wineberserkers.com/t/white-truffle-lovers-black-friday-arrives-with-notes-from-the-last-supper-of-truffles-for-2015/114897/48,2026-05-07T05:32:04+00:00
115442,34,1813440,2015-12-14,1991 Monte Bello Prep,WINE TALK,,51,https://www.wineberserkers.com/t/1991-monte-bello-prep/115442/34,2026-05-07T05:32:04+00:00
115536,3,1815093,2015-12-16,2006 Coche Dury Meursault Perrieres,WINE TALK,,38,https://www.wineberserkers.com/t/2006-coche-dury-meursault-perrieres/115536/3,2026-05-07T05:32:04+00:00
115511,2,1815427,2015-12-17,An outstanding 2004 red Burg,WINE TALK,,16,https://www.wineberserkers.com/t/an-outstanding-2004-red-burg/115511/2,2026-05-07T05:32:04+00:00
115536,6,1815416,2015-12-17,2006 Coche Dury Meursault Perrieres,WINE TALK,,10,https://www.wineberserkers.com/t/2006-coche-dury-meursault-perrieres/115536/6,2026-05-07T05:32:04+00:00
115553,8,1816233,2015-12-18,Dauvissat Chablis 1er Cru La Forest 2012,WINE TALK,,7,https://www.wineberserkers.com/t/dauvissat-chablis-1er-cru-la-forest-2012/115553/8,2026-05-07T05:32:04+00:00
112849,30,1819690,2015-12-22,Carmenere Wines,WINE TALK,,59,https://www.wineberserkers.com/t/carmenere-wines/112849/30,2026-05-07T05:32:04+00:00
115762,7,1819732,2015-12-22,"TNs: Two from Boulay (and does anybody out there ""age"" their Sancerre?)",WINE TALK,,146,https://www.wineberserkers.com/t/tns-two-from-boulay-and-does-anybody-out-there-age-their-sancerre/115762/7,2026-05-07T05:32:04+00:00
115775,13,1820359,2015-12-23,I like '85's,WINE TALK,,61,https://www.wineberserkers.com/t/i-like-85s/115775/13,2026-05-07T05:32:04+00:00
115839,4,1821738,2015-12-27,"TN: 1982 Château Léoville Barton (France, Bordeaux, Médoc, St. Julien)",WINE TALK,,95,https://www.wineberserkers.com/t/tn-1982-chateau-leoville-barton-france-bordeaux-medoc-st-julien/115839/4,2026-05-07T05:32:04+00:00
115839,14,1822814,2015-12-28,"TN: 1982 Château Léoville Barton (France, Bordeaux, Médoc, St. Julien)",WINE TALK,,281,https://www.wineberserkers.com/t/tn-1982-chateau-leoville-barton-france-bordeaux-medoc-st-julien/115839/14,2026-05-07T05:32:04+00:00
115951,4,1823380,2015-12-29,"Why do ""Natural Wines"" sometimes become ""Cult Wines""?",WINE TALK,,39,https://www.wineberserkers.com/t/why-do-natural-wines-sometimes-become-cult-wines/115951/4,2026-05-07T05:32:04+00:00
115839,17,1823647,2015-12-30,"TN: 1982 Château Léoville Barton (France, Bordeaux, Médoc, St. Julien)",WINE TALK,,73,https://www.wineberserkers.com/t/tn-1982-chateau-leoville-barton-france-bordeaux-medoc-st-julien/115839/17,2026-05-07T05:32:04+00:00
115951,20,1823642,2015-12-30,"Why do ""Natural Wines"" sometimes become ""Cult Wines""?",WINE TALK,,13,https://www.wineberserkers.com/t/why-do-natural-wines-sometimes-become-cult-wines/115951/20,2026-05-07T05:32:04+00:00
115965,2,1823644,2015-12-30,"They make wine in San Antonio, Texas?",WINE TALK,,43,https://www.wineberserkers.com/t/they-make-wine-in-san-antonio-texas/115965/2,2026-05-07T05:32:04+00:00
115965,4,1823661,2015-12-30,"They make wine in San Antonio, Texas?",WINE TALK,,32,https://www.wineberserkers.com/t/they-make-wine-in-san-antonio-texas/115965/4,2026-05-07T05:32:04+00:00
116006,45,1825000,2015-12-31,Bottle you enjoyed the most frequently in 2015,WINE TALK,,133,https://www.wineberserkers.com/t/bottle-you-enjoyed-the-most-frequently-in-2015/116006/45,2026-05-07T05:32:04+00:00
116028,3,1825170,2016-01-01,TN: 1947 Bordeaux,WINE TALK,,46,https://www.wineberserkers.com/t/tn-1947-bordeaux/116028/3,2026-05-07T05:32:04+00:00
116064,2,1825538,2016-01-01,Crazy Meursault Question,WINE TALK,,11,https://www.wineberserkers.com/t/crazy-meursault-question/116064/2,2026-05-07T05:32:04+00:00
116064,3,1825539,2016-01-01,Crazy Meursault Question,WINE TALK,,10,https://www.wineberserkers.com/t/crazy-meursault-question/116064/3,2026-05-07T05:32:04+00:00
116099,3,1826050,2016-01-02,TNs: Royal East offline notes,WINE TALK,,92,https://www.wineberserkers.com/t/tns-royal-east-offline-notes/116099/3,2026-05-07T05:32:04+00:00
116108,12,1826539,2016-01-03,TN: 1964 Giacomo Conterno Barolo Riserva Monfortino Speciale,WINE TALK,,11,https://www.wineberserkers.com/t/tn-1964-giacomo-conterno-barolo-riserva-monfortino-speciale/116108/12,2026-05-07T05:32:04+00:00
116126,8,1826477,2016-01-03,TN: 1966 Bordeaux,WINE TALK,,50,https://www.wineberserkers.com/t/tn-1966-bordeaux/116126/8,2026-05-07T05:32:04+00:00
116145,2,1826980,2016-01-04,TN: 2005 Domaine Denis Bachelet Côte de Nuits Villages,WINE TALK,,52,https://www.wineberserkers.com/t/tn-2005-domaine-denis-bachelet-cote-de-nuits-villages/116145/2,2026-05-07T05:32:04+00:00
116181,5,1827598,2016-01-05,A Barrage of Burgundy,WINE TALK,,199,https://www.wineberserkers.com/t/a-barrage-of-burgundy/116181/5,2026-05-07T05:32:04+00:00
116181,14,1827993,2016-01-05,A Barrage of Burgundy,WINE TALK,,141,https://www.wineberserkers.com/t/a-barrage-of-burgundy/116181/14,2026-05-07T05:32:04+00:00
116157,20,1829913,2016-01-07,"Eating and drinking in Barolo, Burgundy, and Barbaresco",WINE TALK,,39,https://www.wineberserkers.com/t/eating-and-drinking-in-barolo-burgundy-and-barbaresco/116157/20,2026-05-07T05:32:04+00:00
116358,2,1831104,2016-01-08,POVs on Mazis,WINE TALK,,145,https://www.wineberserkers.com/t/povs-on-mazis/116358/2,2026-05-07T05:32:04+00:00
116364,10,1831141,2016-01-08,Has Clape Rouge Gone Rogue?,WINE TALK,,47,https://www.wineberserkers.com/t/has-clape-rouge-gone-rogue/116364/10,2026-05-07T05:32:04+00:00
115085,13,1832700,2016-01-10,The Climats and Lieux-Dits of the Great Vineyards of Burgundy,WINE TALK,,31,https://www.wineberserkers.com/t/the-climats-and-lieux-dits-of-the-great-vineyards-of-burgundy/115085/13,2026-05-07T05:32:04+00:00
116446,3,1832712,2016-01-10,TN: 2006 Clos des Lambrays,WINE TALK,,56,https://www.wineberserkers.com/t/tn-2006-clos-des-lambrays/116446/3,2026-05-07T05:32:04+00:00
116430,27,1833294,2016-01-11,Excuse me!?!,WINE TALK,,21,https://www.wineberserkers.com/t/excuse-me/116430/27,2026-05-07T05:32:04+00:00
116709,8,1838222,2016-01-17,"Killer Loire/Chinon (1977-2010) Night w/Tooch, Corey N., and Marc F.  [and a '65 Mouton for kicks]",WINE TALK,,47,https://www.wineberserkers.com/t/killer-loire-chinon-1977-2010-night-w-tooch-corey-n-and-marc-f-and-a-65-mouton-for-kicks/116709/8,2026-05-07T05:32:04+00:00
117001,6,1843347,2016-01-23,Fourrier and question about Bourgogne Rouge,WINE TALK,,277,https://www.wineberserkers.com/t/fourrier-and-question-about-bourgogne-rouge/117001/6,2026-05-07T05:32:04+00:00
114438,14,1850025,2016-01-29,New Somm Movie - Into the Bottle,WINE TALK,,35,https://www.wineberserkers.com/t/new-somm-movie-into-the-bottle/114438/14,2026-05-07T05:32:04+00:00
117195,8,1849703,2016-01-29,UGC 2016 (2013 Bordeaux),WINE TALK,,42,https://www.wineberserkers.com/t/ugc-2016-2013-bordeaux/117195/8,2026-05-07T05:32:04+00:00
117217,4,1849700,2016-01-29,TNs: blind tasting 14 red Burgundies,WINE TALK,,57,https://www.wineberserkers.com/t/tns-blind-tasting-14-red-burgundies/117217/4,2026-05-07T05:32:04+00:00
117229,7,1849697,2016-01-29,DRC GE and RSV 2012,WINE TALK,,182,https://www.wineberserkers.com/t/drc-ge-and-rsv-2012/117229/7,2026-05-07T05:32:04+00:00
117237,6,1849805,2016-01-29,A couple of Overnoys,WINE TALK,,6,https://www.wineberserkers.com/t/a-couple-of-overnoys/117237/6,2026-05-07T05:32:04+00:00
117263,6,1851007,2016-01-30,TN: 14' Eyrie Pinot Gris Original vines,WINE TALK,,78,https://www.wineberserkers.com/t/tn-14-eyrie-pinot-gris-original-vines/117263/6,2026-05-07T05:32:04+00:00
117281,2,1851001,2016-01-30,"TN: Lunch with 2012 and 2013 Fourrier CSJ and Griotte, 95 Raveneau Blanchot, 05 Leflaive Chevalier and more",WINE TALK,,71,https://www.wineberserkers.com/t/tn-lunch-with-2012-and-2013-fourrier-csj-and-griotte-95-raveneau-blanchot-05-leflaive-chevalier-and-more/117281/2,2026-05-07T05:32:04+00:00
117283,5,1850999,2016-01-30,Best Californian wine from today in 2100,WINE TALK,,8,https://www.wineberserkers.com/t/best-californian-wine-from-today-in-2100/117283/5,2026-05-07T05:32:04+00:00
117297,11,1851540,2016-01-31,Tasting of 2013 Burgundies,WINE TALK,,86,https://www.wineberserkers.com/t/tasting-of-2013-burgundies/117297/11,2026-05-07T05:32:04+00:00
117314,13,1851891,2016-02-01,your hypothetical wine bar: pick 5 Burgs to serve by the glass,WINE TALK,,74,https://www.wineberserkers.com/t/your-hypothetical-wine-bar-pick-5-burgs-to-serve-by-the-glass/117314/13,2026-05-07T05:32:04+00:00
117325,13,1852214,2016-02-01,Building a beaujolais cellar.... 10 bottles,WINE TALK,,48,https://www.wineberserkers.com/t/building-a-beaujolais-cellar-10-bottles/117325/13,2026-05-07T05:32:04+00:00
117283,29,1853208,2016-02-02,Best Californian wine from today in 2100,WINE TALK,,305,https://www.wineberserkers.com/t/best-californian-wine-from-today-in-2100/117283/29,2026-05-07T05:32:04+00:00
117283,32,1854184,2016-02-03,Best Californian wine from today in 2100,WINE TALK,,41,https://www.wineberserkers.com/t/best-californian-wine-from-today-in-2100/117283/32,2026-05-07T05:32:04+00:00
117283,35,1854228,2016-02-03,Best Californian wine from today in 2100,WINE TALK,,11,https://www.wineberserkers.com/t/best-californian-wine-from-today-in-2100/117283/35,2026-05-07T05:32:04+00:00
117422,43,1854858,2016-02-04,At what age will/did you stop buying new release wines?,WINE TALK,,94,https://www.wineberserkers.com/t/at-what-age-will-did-you-stop-buying-new-release-wines/117422/43,2026-05-07T05:32:04+00:00
115089,15,1856191,2016-02-05,TN:  2012 Vincent Paris Cornas La Geynale - Finally . . . .,WINE TALK,,14,https://www.wineberserkers.com/t/tn-2012-vincent-paris-cornas-la-geynale-finally/115089/15,2026-05-07T05:32:04+00:00
117466,31,1855990,2016-02-05,Natural cork news,WINE TALK,,57,https://www.wineberserkers.com/t/natural-cork-news/117466/31,2026-05-07T05:32:04+00:00
117466,43,1856192,2016-02-05,Natural cork news,WINE TALK,,16,https://www.wineberserkers.com/t/natural-cork-news/117466/43,2026-05-07T05:32:04+00:00
117466,44,1856194,2016-02-05,Natural cork news,WINE TALK,,41,https://www.wineberserkers.com/t/natural-cork-news/117466/44,2026-05-07T05:32:04+00:00
117466,50,1856237,2016-02-05,Natural cork news,WINE TALK,,104,https://www.wineberserkers.com/t/natural-cork-news/117466/50,2026-05-07T05:32:04+00:00
117493,5,1855992,2016-02-05,SQN Syrah question: 2010 Five Shooter or 2011 Dark Blossom,WINE TALK,,23,https://www.wineberserkers.com/t/sqn-syrah-question-2010-five-shooter-or-2011-dark-blossom/117493/5,2026-05-07T05:32:04+00:00
117567,20,1858068,2016-02-08,Question: Burghound vs A View from the Cellar,WINE TALK,,68,https://www.wineberserkers.com/t/question-burghound-vs-a-view-from-the-cellar/117567/20,2026-05-07T05:32:04+00:00
117679,3,1860991,2016-02-12,"Saturday Wines -'88 Haut-Brion, '90 La Mission, etc.",WINE TALK,,63,https://www.wineberserkers.com/t/saturday-wines-88-haut-brion-90-la-mission-etc/117679/3,2026-05-07T05:32:04+00:00
117747,8,1861465,2016-02-12,1999 Rene Engel Vosne Romanee Brulees,WINE TALK,,170,https://www.wineberserkers.com/t/1999-rene-engel-vosne-romanee-brulees/117747/8,2026-05-07T05:32:04+00:00
117826,34,1862793,2016-02-14,Undervalued wine regions?,WINE TALK,,114,https://www.wineberserkers.com/t/undervalued-wine-regions/117826/34,2026-05-07T05:32:04+00:00
117900,9,1866172,2016-02-18,15 Monte Bello,WINE TALK,,32,https://www.wineberserkers.com/t/15-monte-bello/117900/9,2026-05-07T05:32:04+00:00
117940,45,1866180,2016-02-18,2008 Vintage Assessment and Premox Check Dinner No. 1,WINE TALK,,135,https://www.wineberserkers.com/t/2008-vintage-assessment-and-premox-check-dinner-no-1/117940/45,2026-05-07T05:32:04+00:00
117940,47,1866246,2016-02-19,2008 Vintage Assessment and Premox Check Dinner No. 1,WINE TALK,,32,https://www.wineberserkers.com/t/2008-vintage-assessment-and-premox-check-dinner-no-1/117940/47,2026-05-07T05:32:04+00:00
118091,4,1868137,2016-02-21,1998 Châteauneuf-du-Pape Horizontal,WINE TALK,,55,https://www.wineberserkers.com/t/1998-chateauneuf-du-pape-horizontal/118091/4,2026-05-07T05:32:04+00:00
118147,18,1869843,2016-02-23,Best QPR California rose,WINE TALK,,42,https://www.wineberserkers.com/t/best-qpr-california-rose/118147/18,2026-05-07T05:32:04+00:00
118189,11,1870534,2016-02-24,Poll: how many btls of V. Dancer would you buy?,WINE TALK,,61,https://www.wineberserkers.com/t/poll-how-many-btls-of-v-dancer-would-you-buy/118189/11,2026-05-07T05:32:04+00:00
118191,5,1870535,2016-02-24,TN: 2010 Domaine Ramonet Chassagne-Montrachet 1er Cru Les Ruchottes,WINE TALK,,58,https://www.wineberserkers.com/t/tn-2010-domaine-ramonet-chassagne-montrachet-1er-cru-les-ruchottes/118191/5,2026-05-07T05:32:04+00:00
118191,9,1870590,2016-02-24,TN: 2010 Domaine Ramonet Chassagne-Montrachet 1er Cru Les Ruchottes,WINE TALK,,80,https://www.wineberserkers.com/t/tn-2010-domaine-ramonet-chassagne-montrachet-1er-cru-les-ruchottes/118191/9,2026-05-07T05:32:04+00:00
119070,3,1889582,2016-03-19,1991 Williams-Selyem Rochioli Vineyard,WINE TALK,,42,https://www.wineberserkers.com/t/1991-williams-selyem-rochioli-vineyard/119070/3,2026-05-07T05:32:04+00:00
119196,22,1892550,2016-03-23,Henri Bonneau has passed,WINE TALK,,65,https://www.wineberserkers.com/t/henri-bonneau-has-passed/119196/22,2026-05-07T05:32:04+00:00
119196,39,1895343,2016-03-27,Henri Bonneau has passed,WINE TALK,,67,https://www.wineberserkers.com/t/henri-bonneau-has-passed/119196/39,2026-05-07T05:32:04+00:00
119380,2,1895932,2016-03-27,Quick 2013 Ramonet Label Question,WINE TALK,,88,https://www.wineberserkers.com/t/quick-2013-ramonet-label-question/119380/2,2026-05-07T05:32:04+00:00
